Customer_ID,Name,First_order,Total_orders,Total_revenue,Average_order_value,Time_to_2nd_purchase,Last_purchase,City , tier,Acquisition_channel,RePurchased
CUST-0000368,Yug Kapur,8/26/2025,1,3820,3820,,8/26/2025,Hyderabad , Tier 1,Email/SMS,N
CUST-0000369,Jhalak Gara,5/15/2023,1,2602,2602,,5/15/2023,Coimbatore , Tier 2,Meta,N
CUST-0000370,Nidra Raghavan,5/2/2025,1,4097,4097,,5/2/2025,Indore , Tier 2,Meta,N
CUST-0000372,Yashoda Nadig,3/17/2022,5,11213,2242.6,562,8/8/2025,Mumbai , Tier 1,Organic Instagram,Y
CUST-0000373,Veda Pandit,10/3/2025,1,2883,2883,,10/3/2025,Bengaluru , Tier 1,Meta,N
CUST-0000374,Onkar Sabharwal,1/4/2023,2,3392,1696,2,1/6/2023,Delhi , Tier 1,Meta,Y
CUST-0000375,Varenya Bahl,3/17/2023,1,2391,2391,,3/17/2023,Kanpur , Tier 2,Offline (Friends/Family),N
CUST-0000376,Chakradev Sami,4/20/2023,3,8356,2785.33,288,2/12/2025,Mumbai , Tier 1,Organic Instagram,Y
CUST-0000378,Daksh Ranganathan,11/9/2022,1,1947,1947,,11/9/2022,Bengaluru , Tier 1,Google,N
CUST-0000383,Lopa Nazareth,1/5/2023,1,1709,1709,,1/5/2023,Pune , Tier 1,Offline (Friends/Family),N
CUST-0000386,Meghana Khurana,5/12/2022,1,1583,1583,,5/12/2022,Chennai , Tier 1,Organic Instagram,N
CUST-0000388,Dipta Goda,9/29/2025,1,3645,3645,,9/29/2025,Mumbai , Tier 1,Meta,N
CUST-0000389,Anusha Mani,3/19/2022,1,2157,2157,,3/19/2022,Coimbatore , Tier 2,Meta,N
CUST-0000390,Eiravati Sandal,1/6/2023,2,5252,2626,572,8/1/2024,Kanpur , Tier 2,Email/SMS,Y
CUST-0000392,Max Korpal,3/4/2022,5,11076,2215.2,88,1/18/2024,Surat , Tier 2,Meta,Y
CUST-0000394,Sarthak Kalla,10/14/2023,1,2906,2906,,10/14/2023,Pune , Tier 1,Influencer,N
CUST-0000396,Tanveer Rastogi,5/4/2023,4,10655,2663.75,493,7/21/2025,Hyderabad , Tier 1,Meta,Y
CUST-0000397,Avi Sant,1/1/2023,3,8164,2721.33,474,11/28/2024,Bengaluru , Tier 1,Meta,Y
CUST-0000400,Naveen Goda,4/3/2022,1,1685,1685,,4/3/2022,Nashik , Tier 2,Meta,N
CUST-0000401,Qadim Balay,9/11/2025,2,6246,3123,49,10/30/2025,Ahmedabad , Tier 1,Influencer,Y
CUST-0000402,Kamala Atwal,6/25/2025,2,5805,2902.5,20,7/15/2025,Kochi , Tier 2,Influencer,Y
CUST-0000405,Zayan Sinha,10/20/2022,1,1505,1505,,10/20/2022,Ahmedabad , Tier 1,Influencer,N
CUST-0000406,Kiaan Baral,7/17/2022,1,1673,1673,,7/17/2022,Pune , Tier 1,Email/SMS,N
CUST-0000407,Mohammed Dani,5/14/2023,2,5295,2647.5,765,6/18/2025,Delhi , Tier 1,Google,Y
CUST-0000410,Nisha Sathe,10/19/2022,3,7953,2651,845,3/26/2025,Patna , Tier 2,Influencer,Y
CUST-0000412,Ridhi Dyal,11/17/2023,4,11527,2881.75,635,12/6/2025,Rajkot , Tier 2,Google,Y
CUST-0000413,Jatin Barad,8/22/2023,1,2526,2526,,8/22/2023,Mumbai , Tier 1,Google,N
CUST-0000414,Warhi Som,7/28/2022,1,1757,1757,,7/28/2022,Ludhiana , Tier 2,Meta,N
CUST-0000416,Reyansh Pingle,10/3/2023,3,8835,2945,504,8/21/2025,Mumbai , Tier 1,Meta,Y
CUST-0000418,Radhika Soni,10/6/2025,2,7321,3660.5,60,12/5/2025,Pune , Tier 1,Meta,Y
CUST-0000419,Aachal Dayal,1/4/2022,1,2039,2039,,1/4/2022,Mumbai , Tier 1,Meta,N
CUST-0000420,Jeevika Panchal,2/23/2023,1,2320,2320,,2/23/2023,Chandigarh , Tier 2,Influencer,N
CUST-0000422,Mitesh Swaminathan,5/10/2022,2,4014,2007,246,1/11/2023,Pune , Tier 1,Instagram DM,Y
CUST-0000423,Wriddhish Om,4/7/2025,1,2818,2818,,4/7/2025,Mysuru , Tier 2,Meta,N
CUST-0000424,Nilima Joshi,9/9/2024,1,2334,2334,,9/9/2024,Coimbatore , Tier 2,Organic Instagram,N
CUST-0000425,Zehaan Singhal,6/15/2024,1,3191,3191,,6/15/2024,Chandigarh , Tier 2,Influencer,N
CUST-0000426,Jack Choudhary,8/15/2023,1,1834,1834,,8/15/2023,Delhi , Tier 1,Meta,N
CUST-0000427,Anjali Ratta,2/26/2023,1,2420,2420,,2/26/2023,Mysuru , Tier 2,Meta,N
CUST-0000428,Gaurang Cherian,6/18/2023,3,8276,2758.67,531,12/21/2025,Hyderabad , Tier 1,Meta,Y
CUST-0000429,Warhi Chakraborty,3/7/2023,2,4113,2056.5,34,4/10/2023,Vadodara , Tier 2,Offline (Friends/Family),Y
CUST-0000431,Ekantika Majumdar,9/5/2022,2,5114,2557,906,2/27/2025,Pune , Tier 1,Meta,Y
CUST-0000432,Yochana Tailor,5/21/2024,2,6357,3178.5,496,9/29/2025,Chennai , Tier 1,Meta,Y
CUST-0000433,Anthony Batra,11/21/2025,1,2592,2592,,11/21/2025,Ranchi , Tier 2,Meta,N
CUST-0000434,Suhani Chowdhury,3/21/2023,1,2432,2432,,3/21/2023,Pune , Tier 1,Meta,N
CUST-0000438,Wahab Kannan,12/2/2022,2,3670,1835,68,2/8/2023,Bengaluru , Tier 1,Influencer,Y
CUST-0000441,Oscar Parmar,1/10/2023,1,2123,2123,,1/10/2023,Bhubaneswar , Tier 2,Meta,N
CUST-0000444,Vamakshi Arora,12/13/2024,2,5404,2702,28,1/11/2025,Patna , Tier 2,Google,Y
CUST-0000445,Amruta Randhawa,10/9/2023,1,1849,1849,,10/9/2023,Gurgaon , Tier 2,Organic Instagram,N
CUST-0000446,Bhavani Vala,6/26/2024,1,3413,3413,,6/26/2024,Bengaluru , Tier 1,Google,N
CUST-0000449,Vedhika Goswami,11/23/2025,1,3339,3339,,11/23/2025,Kochi , Tier 2,Instagram DM,N
CUST-0000452,Shaurya Ganesan,8/23/2022,5,11585,2317,143,5/10/2025,Delhi , Tier 1,Meta,Y
CUST-0000453,Kalpit Gaba,4/3/2023,1,2430,2430,,4/3/2023,Mumbai , Tier 1,Meta,N
CUST-0000455,Daksh Bassi,6/26/2022,2,4437,2218.5,425,8/25/2023,Dehradun , Tier 2,Influencer,Y
CUST-0000456,Nidhi Kanda,4/20/2022,4,10849,2712.25,840,8/2/2025,Ranchi , Tier 2,Meta,Y
CUST-0000457,Arjun Sachdeva,11/2/2022,6,14955,2492.5,479,5/26/2025,Delhi , Tier 1,Influencer,Y
CUST-0000458,Inaya Mahal,7/15/2023,2,4796,2398,179,1/11/2024,Gurgaon , Tier 2,Influencer,Y
CUST-0000459,Harsh Gala,8/9/2022,1,1754,1754,,8/9/2022,Patna , Tier 2,Instagram DM,N
CUST-0000462,Dalbir Bassi,10/22/2024,1,3280,3280,,10/22/2024,Kochi , Tier 2,Offline (Friends/Family),N
CUST-0000463,Arunima Saini,4/22/2024,1,3000,3000,,4/22/2024,Indore , Tier 2,Meta,N
CUST-0000464,Osha Sinha,6/18/2023,5,11441,2288.2,54,6/30/2024,Bhopal , Tier 2,Meta,Y
CUST-0000465,Bhavna Chauhan,10/20/2025,1,3691,3691,,10/20/2025,Coimbatore , Tier 2,Google,N
CUST-0000466,Oni Ganesan,1/16/2022,2,4536,2268,852,5/18/2024,Surat , Tier 2,Google,Y
CUST-0000467,Hiral Tandon,2/26/2022,1,1998,1998,,2/26/2022,Mumbai , Tier 1,Meta,N
CUST-0000468,Omaja Dash,10/17/2022,2,5017,2508.5,1131,11/22/2025,Nashik , Tier 2,Google,Y
CUST-0000469,Yashasvi Chanda,7/25/2022,2,3446,1723,439,10/7/2023,Bhubaneswar , Tier 2,Meta,Y
CUST-0000470,Ekalinga Kohli,10/20/2024,1,3437,3437,,10/20/2024,Noida , Tier 2,Offline (Friends/Family),N
CUST-0000471,Sudiksha Mannan,12/27/2025,1,3328,3328,,12/27/2025,Vadodara , Tier 2,Influencer,N
CUST-0000474,Anya Lala,3/1/2025,1,2822,2822,,3/1/2025,Ludhiana , Tier 2,Google,N
CUST-0000476,Amruta Nori,7/10/2025,1,4024,4024,,7/10/2025,Indore , Tier 2,Influencer,N
CUST-0000478,Jackson Naidu,6/16/2025,1,3022,3022,,6/16/2025,Kolkata , Tier 1,Google,N
CUST-0000482,Jalsa Goda,12/6/2024,1,2371,2371,,12/6/2024,Chennai , Tier 1,Email/SMS,N
CUST-0000487,Theodore Choudhry,7/26/2024,4,11955,2988.75,138,5/1/2025,Chennai , Tier 1,Instagram DM,Y
CUST-0000488,Sara Warrior,6/19/2023,1,2069,2069,,6/19/2023,Nagpur , Tier 2,Meta,N
CUST-0000490,Anamika Bath,3/21/2022,3,6047,2015.67,49,6/26/2024,Patna , Tier 2,Influencer,Y
CUST-0000491,Dakshesh Bobal,4/5/2023,3,8502,2834,678,4/10/2025,Rajkot , Tier 2,Organic Instagram,Y
CUST-0000493,Deepa Dey,12/2/2023,2,5141,2570.5,703,11/5/2025,Visakhapatnam , Tier 2,Email/SMS,Y
CUST-0000494,Gayathri Aurora,1/10/2022,2,4928,2464,1108,1/22/2025,Bengaluru , Tier 1,Meta,Y
CUST-0000496,Maanas Malhotra,9/27/2022,1,2030,2030,,9/27/2022,Indore , Tier 2,Organic Instagram,N
CUST-0000497,Rachita Tella,4/18/2024,1,3260,3260,,4/18/2024,Jaipur , Tier 2,Meta,N
CUST-0000499,Raghav Dass,7/31/2023,1,2213,2213,,7/31/2023,Mysuru , Tier 2,Meta,N
CUST-0000502,Aarini Gupta,12/24/2024,1,2831,2831,,12/24/2024,Hyderabad , Tier 1,Google,N
CUST-0000503,Harshil Venkatesh,10/9/2022,5,13830,2766,609,12/8/2025,Vadodara , Tier 2,Meta,Y
CUST-0000504,Nathan Palan,1/24/2024,1,3601,3601,,1/24/2024,Jaipur , Tier 2,Influencer,N
CUST-0000507,Abhimanyu Minhas,10/29/2025,2,5566,2783,15,11/14/2025,Pune , Tier 1,Influencer,Y
CUST-0000508,Jack Sur,8/31/2022,1,1583,1583,,8/31/2022,Hyderabad , Tier 1,Meta,N
CUST-0000511,Harita Chacko,10/21/2023,2,5435,2717.5,614,6/27/2025,Indore , Tier 2,Influencer,Y
CUST-0000512,Kabir Mitra,7/19/2022,1,1401,1401,,7/19/2022,Bengaluru , Tier 1,Offline (Friends/Family),N
CUST-0000513,Chatresh Parmer,10/10/2024,1,2604,2604,,10/10/2024,Ludhiana , Tier 2,Email/SMS,N
CUST-0000514,Robert Chokshi,2/10/2022,1,1523,1523,,2/10/2022,Indore , Tier 2,Influencer,N
CUST-0000515,Hardik Verma,7/6/2024,3,8001,2667,58,10/22/2025,Coimbatore , Tier 2,Instagram DM,Y
CUST-0000516,Ekavir Chandra,1/10/2023,2,5416,2708,1026,11/1/2025,Vadodara , Tier 2,Meta,Y
CUST-0000517,Hitesh Salvi,4/21/2024,1,2797,2797,,4/21/2024,Ahmedabad , Tier 1,Influencer,N
CUST-0000518,Anusha Pillai,12/20/2025,1,3105,3105,,12/20/2025,Chennai , Tier 1,Meta,N
CUST-0000519,Nihal Sem,12/30/2023,1,2006,2006,,12/30/2023,Jaipur , Tier 2,Meta,N
CUST-0000520,Alexander Vala,4/8/2025,3,10115,3371.67,7,5/1/2025,Nashik , Tier 2,Meta,Y
CUST-0000529,Vanya Palan,8/29/2022,2,4165,2082.5,905,2/19/2025,Chennai , Tier 1,Organic Instagram,Y
CUST-0000531,Ira Chokshi,4/22/2023,1,1863,1863,,4/22/2023,Mumbai , Tier 1,Organic Instagram,N
CUST-0000532,Wazir Bera,10/19/2023,1,2277,2277,,10/19/2023,Gurgaon , Tier 2,Meta,N
CUST-0000533,Ucchal Brahmbhatt,12/1/2023,3,8406,2802,134,5/1/2024,Indore , Tier 2,Instagram DM,Y
CUST-0000534,Robert Peri,5/14/2024,1,2706,2706,,5/14/2024,Hyderabad , Tier 1,Meta,N
CUST-0000535,Barkha Biswas,8/10/2025,1,2766,2766,,8/10/2025,Gurgaon , Tier 2,Instagram DM,N
CUST-0000537,Ganga Mukherjee,7/28/2025,1,3289,3289,,7/28/2025,Dehradun , Tier 2,Instagram DM,N
CUST-0000539,Bachittar Lanka,4/7/2024,3,9167,3055.67,311,4/24/2025,Ahmedabad , Tier 1,Meta,Y
CUST-0000541,Finn Rajan,6/25/2023,1,2182,2182,,6/25/2023,Noida , Tier 2,Google,N
CUST-0000542,Manan Date,11/14/2022,1,1351,1351,,11/14/2022,Delhi , Tier 1,Google,N
CUST-0000543,Vamakshi Nazareth,10/6/2023,1,2835,2835,,10/6/2023,Rajkot , Tier 2,Meta,N
CUST-0000545,Pallavi Borde,1/30/2024,1,2946,2946,,1/30/2024,Kolkata , Tier 1,Email/SMS,N
CUST-0000547,Ronith Saran,11/30/2024,2,5639,2819.5,302,9/29/2025,Lucknow , Tier 2,Organic Instagram,Y
CUST-0000548,Frado D’Alia,3/2/2022,1,1708,1708,,3/2/2022,Noida , Tier 2,Meta,N
CUST-0000549,Isaiah Khalsa,7/23/2022,4,9980,2495,441,12/6/2024,Pune , Tier 1,Instagram DM,Y
CUST-0000550,Charita Ratti,4/4/2025,1,2892,2892,,4/4/2025,Pune , Tier 1,Influencer,N
CUST-0000554,Gayathri Chandran,11/14/2025,1,2732,2732,,11/14/2025,Chandigarh , Tier 2,Email/SMS,N
CUST-0000555,Yamini Kala,6/22/2022,3,6697,2232.33,201,8/25/2024,Hyderabad , Tier 1,Meta,Y
CUST-0000556,Neelima Patil,4/3/2025,2,6317,3158.5,203,10/24/2025,Ahmedabad , Tier 1,Google,Y
CUST-0000557,Maanas Shanker,10/16/2023,3,7799,2599.67,274,1/31/2025,Ahmedabad , Tier 1,Influencer,Y
CUST-0000558,Ekbal Dhawan,10/27/2023,2,5068,2534,308,8/30/2024,Mumbai , Tier 1,Organic Instagram,Y
CUST-0000560,Zehaan Hans,1/15/2025,1,2877,2877,,1/15/2025,Chennai , Tier 1,Influencer,N
CUST-0000561,Lakshmi Shah,12/16/2023,1,2178,2178,,12/16/2023,Kanpur , Tier 2,Offline (Friends/Family),N
CUST-0000562,Balendra Sood,11/25/2022,2,4696,2348,1029,9/19/2025,Hyderabad , Tier 1,Offline (Friends/Family),Y
CUST-0000565,Udant Sangha,8/20/2022,4,11864,2966,608,9/16/2025,Surat , Tier 2,Meta,Y
CUST-0000566,Darpan Pandya,11/4/2022,4,8879,2219.75,392,12/2/2024,Hyderabad , Tier 1,Meta,Y
CUST-0000567,Anita Bora,10/4/2025,1,3110,3110,,10/4/2025,Bengaluru , Tier 1,Meta,N
CUST-0000574,Alexander Koshy,6/6/2023,1,2276,2276,,6/6/2023,Mumbai , Tier 1,Email/SMS,N
CUST-0000576,Rohan Ratta,4/30/2022,1,1714,1714,,4/30/2022,Visakhapatnam , Tier 2,Meta,N
CUST-0000577,Ishita Acharya,7/16/2024,2,6011,3005.5,382,8/3/2025,Jaipur , Tier 2,Organic Instagram,Y
CUST-0000581,Ishwar Rajagopalan,4/14/2023,1,1976,1976,,4/14/2023,Lucknow , Tier 2,Meta,N
CUST-0000582,Dalbir Purohit,10/9/2025,1,2967,2967,,10/9/2025,Jaipur , Tier 2,Google,N
CUST-0000584,Vinaya Gaba,1/2/2025,1,3476,3476,,1/2/2025,Hyderabad , Tier 1,Email/SMS,N
CUST-0000585,Eiravati Prakash,8/9/2024,1,3073,3073,,8/9/2024,Delhi , Tier 1,Google,N
CUST-0000586,Hitesh Keer,7/21/2023,1,2370,2370,,7/21/2023,Hyderabad , Tier 1,Google,N
CUST-0000587,Ekaraj Sanghvi,12/2/2023,2,5142,2571,746,12/17/2025,Patna , Tier 2,Meta,Y
CUST-0000588,Zaitra Ganesan,1/24/2022,4,8855,2213.75,533,8/25/2024,Pune , Tier 1,Meta,Y
CUST-0000589,Jagdish Peri,3/5/2025,1,3145,3145,,3/5/2025,Delhi , Tier 1,Meta,N
CUST-0000590,Lavanya Gandhi,10/27/2025,1,3133,3133,,10/27/2025,Mumbai , Tier 1,Meta,N
CUST-0000591,Nidra Guha,3/8/2024,1,2353,2353,,3/8/2024,Hyderabad , Tier 1,Meta,N
CUST-0000593,Aadhya Mani,4/6/2022,2,4344,2172,377,4/19/2023,Chandigarh , Tier 2,Google,Y
CUST-0000594,Dipta Rana,7/25/2023,2,6186,3093,702,6/26/2025,Hyderabad , Tier 1,Influencer,Y
CUST-0000595,Madhav Bali,1/24/2022,1,1738,1738,,1/24/2022,Delhi , Tier 1,Influencer,N
CUST-0000596,Raksha Venkatesh,10/14/2023,1,2161,2161,,10/14/2023,Visakhapatnam , Tier 2,Email/SMS,N
CUST-0000598,Bishakha Nath,8/16/2024,2,6435,3217.5,412,10/3/2025,Ludhiana , Tier 2,Meta,Y
CUST-0000599,Barkha Baral,2/12/2023,1,2542,2542,,2/12/2023,Mumbai , Tier 1,Instagram DM,N
CUST-0000600,Hitesh Kala,7/18/2025,1,3183,3183,,7/18/2025,Jaipur , Tier 2,Meta,N
CUST-0000603,Tanay Sachar,4/27/2022,2,5262,2631,650,2/7/2024,Delhi , Tier 1,Meta,Y
CUST-0000605,Yashica Manne,5/22/2023,2,4148,2074,319,4/6/2024,Pune , Tier 1,Offline (Friends/Family),Y
CUST-0000607,Onveer Kaur,1/21/2023,1,2287,2287,,1/21/2023,Kanpur , Tier 2,Influencer,N
CUST-0000609,Max Deo,10/1/2024,1,2504,2504,,10/1/2024,Noida , Tier 2,Meta,N
CUST-0000610,Aditya Madan,1/13/2023,1,2296,2296,,1/13/2023,Ahmedabad , Tier 1,Influencer,N
CUST-0000611,Michael Rama,6/12/2025,1,3071,3071,,6/12/2025,Ahmedabad , Tier 1,Email/SMS,N
CUST-0000612,David Garde,10/28/2023,1,2239,2239,,10/28/2023,Jaipur , Tier 2,Instagram DM,N
CUST-0000614,Damyanti Majumdar,1/15/2022,1,1583,1583,,1/15/2022,Kochi , Tier 2,Meta,N
CUST-0000615,Om Kaur,3/25/2023,5,12716,2543.2,279,9/8/2024,Visakhapatnam , Tier 2,Meta,Y
CUST-0000616,Vincent Chaudhary,1/19/2023,2,4519,2259.5,363,1/17/2024,Mumbai , Tier 1,Meta,Y
CUST-0000617,Sai Bahri,11/21/2023,3,7743,2581,347,6/4/2025,Nashik , Tier 2,Meta,Y
CUST-0000619,Wahab Sastry,12/23/2024,1,2727,2727,,12/23/2024,Ludhiana , Tier 2,Meta,N
CUST-0000622,Devansh Viswanathan,1/4/2025,2,6150,3075,111,4/25/2025,Jaipur , Tier 2,Instagram DM,Y
CUST-0000623,Vivaan Bahl,3/2/2023,2,4796,2398,349,2/15/2024,Mumbai , Tier 1,Email/SMS,Y
CUST-0000627,Jackson Sunder,1/2/2022,1,1495,1495,,1/2/2022,Bhopal , Tier 2,Meta,N
CUST-0000629,Qasim Barman,9/19/2025,1,2824,2824,,9/19/2025,Hyderabad , Tier 1,Meta,N
CUST-0000631,Michael Balan,4/25/2022,2,4480,2240,1265,10/11/2025,Jaipur , Tier 2,Meta,Y
CUST-0000633,Yashica Rajagopal,1/30/2023,1,2509,2509,,1/30/2023,Bengaluru , Tier 1,Meta,N
CUST-0000634,Zayan Ghose,10/22/2022,2,4702,2351,446,1/11/2024,Mysuru , Tier 2,Organic Instagram,Y
CUST-0000636,Girish Bhatti,3/30/2025,2,5881,2940.5,24,4/23/2025,Hyderabad , Tier 1,Offline (Friends/Family),Y
CUST-0000638,Isha Karpe,9/29/2024,1,2151,2151,,9/29/2024,Nagpur , Tier 2,Email/SMS,N
CUST-0000640,Urvi Koshy,1/27/2024,3,7506,2502,60,4/1/2025,Ahmedabad , Tier 1,Meta,Y
CUST-0000643,Nimrat Palan,5/28/2022,1,1612,1612,,5/28/2022,Kolkata , Tier 1,Meta,N
CUST-0000645,Gayathri Prakash,6/8/2023,1,2664,2664,,6/8/2023,Delhi , Tier 1,Google,N
CUST-0000648,Sai Tripathi,11/27/2023,1,2140,2140,,11/27/2023,Coimbatore , Tier 2,Meta,N
CUST-0000654,Balendra Khatri,3/4/2024,4,12699,3174.75,305,11/28/2025,Chennai , Tier 1,Email/SMS,Y
CUST-0000657,Qabil Bains,8/21/2024,2,6531,3265.5,437,11/2/2025,Chennai , Tier 1,Meta,Y
CUST-0000658,Nachiket Keer,4/21/2023,3,7572,2524,106,3/24/2024,Lucknow , Tier 2,Meta,Y
CUST-0000659,Anirudh Khare,12/20/2022,1,1719,1719,,12/20/2022,Surat , Tier 2,Instagram DM,N
CUST-0000660,Daniel Ghose,12/26/2023,1,2030,2030,,12/26/2023,Pune , Tier 1,Google,N
CUST-0000666,Janaki Krishnan,12/31/2024,1,2425,2425,,12/31/2024,Coimbatore , Tier 2,Meta,N
CUST-0000667,Pooja Saha,11/1/2022,3,6178,2059.33,225,4/19/2024,Delhi , Tier 1,Meta,Y
CUST-0000668,Amara Gole,11/13/2025,1,2970,2970,,11/13/2025,Mumbai , Tier 1,Influencer,N
CUST-0000669,Ekavir Kumar,9/28/2025,1,2470,2470,,9/28/2025,Dehradun , Tier 2,Offline (Friends/Family),N
CUST-0000671,Chaman Wadhwa,2/24/2023,1,2445,2445,,2/24/2023,Surat , Tier 2,Google,N
CUST-0000672,Charles Sridhar,4/17/2024,2,5635,2817.5,589,11/27/2025,Hyderabad , Tier 1,Meta,Y
CUST-0000677,Noah Nayar,4/27/2023,3,8251,2750.33,69,5/20/2025,Chandigarh , Tier 2,Google,Y
CUST-0000678,Eta Chawla,11/2/2023,1,2082,2082,,11/2/2023,Delhi , Tier 1,Google,N
CUST-0000680,Sachi Gokhale,12/15/2024,2,5957,2978.5,30,1/15/2025,Coimbatore , Tier 2,Google,Y
CUST-0000682,Pratyush Vora,11/3/2023,1,2125,2125,,11/3/2023,Mumbai , Tier 1,Meta,N
CUST-0000684,Oni Johal,5/24/2022,2,5509,2754.5,1044,4/3/2025,Jaipur , Tier 2,Influencer,Y
CUST-0000688,Dipta Padmanabhan,6/23/2024,1,2841,2841,,6/23/2024,Gurgaon , Tier 2,Offline (Friends/Family),N
CUST-0000689,Bahadurjit Pillai,1/6/2023,2,6121,3060.5,782,2/26/2025,Visakhapatnam , Tier 2,Google,Y
CUST-0000691,David Singhal,9/3/2022,2,3352,1676,15,9/19/2022,Indore , Tier 2,Meta,Y
CUST-0000692,Aarna Gour,8/19/2025,1,3368,3368,,8/19/2025,Kanpur , Tier 2,Meta,N
CUST-0000695,Frado Anand,2/6/2022,2,5776,2888,1397,12/5/2025,Mumbai , Tier 1,Organic Instagram,Y
CUST-0000696,Tejas Pillai,8/11/2022,1,1645,1645,,8/11/2022,Delhi , Tier 1,Organic Instagram,N
CUST-0000698,Mitesh Kapadia,10/12/2023,1,2550,2550,,10/12/2023,Gurgaon , Tier 2,Meta,N
CUST-0000700,Priya Halder,1/11/2022,5,12884,2576.8,392,5/31/2025,Hyderabad , Tier 1,Meta,Y
CUST-0000701,Dalbir Dave,1/24/2023,2,4761,2380.5,704,12/28/2024,Mysuru , Tier 2,Meta,Y
CUST-0000702,Janya Swaminathan,5/3/2025,1,3184,3184,,5/3/2025,Hyderabad , Tier 1,Instagram DM,N
CUST-0000703,Vidhi Keer,3/5/2024,1,3224,3224,,3/5/2024,Lucknow , Tier 2,Instagram DM,N
CUST-0000705,Darpan Mannan,11/12/2023,1,2146,2146,,11/12/2023,Noida , Tier 2,Offline (Friends/Family),N
CUST-0000706,Omaja Panchal,11/19/2022,2,4136,2068,100,2/27/2023,Indore , Tier 2,Offline (Friends/Family),Y
CUST-0000707,Oliver Dube,4/22/2025,1,2718,2718,,4/22/2025,Jaipur , Tier 2,Meta,N
CUST-0000708,Ekavir Sunder,4/11/2023,3,7077,2359,58,10/23/2024,Hyderabad , Tier 1,Meta,Y
CUST-0000709,Hemangini Tak,7/22/2023,1,2390,2390,,7/22/2023,Lucknow , Tier 2,Meta,N
CUST-0000710,Onkar Thakkar,9/13/2023,1,2776,2776,,9/13/2023,Delhi , Tier 1,Instagram DM,N
CUST-0000711,Imaran Soni,11/16/2023,2,4531,2265.5,2,11/18/2023,Surat , Tier 2,Meta,Y
CUST-0000712,Chameli Dora,5/18/2025,1,2804,2804,,5/18/2025,Pune , Tier 1,Meta,N
CUST-0000713,Sarthak Butala,10/2/2025,1,2826,2826,,10/2/2025,Jaipur , Tier 2,Email/SMS,N
CUST-0000714,Ishaan Mani,3/3/2025,2,5735,2867.5,230,10/19/2025,Kochi , Tier 2,Meta,Y
CUST-0000715,Prisha Chanda,5/21/2023,6,14271,2378.5,62,1/8/2025,Ahmedabad , Tier 1,Influencer,Y
CUST-0000716,Ridhi Vaidya,10/19/2023,2,5341,2670.5,87,1/14/2024,Delhi , Tier 1,Email/SMS,Y
CUST-0000717,Sudiksha Sankaran,3/14/2022,1,1854,1854,,3/14/2022,Hyderabad , Tier 1,Meta,N
CUST-0000718,Chameli Sinha,9/11/2025,1,3324,3324,,9/11/2025,Pune , Tier 1,Offline (Friends/Family),N
CUST-0000719,Siddharth Mani,7/2/2022,3,6848,2282.67,172,9/23/2023,Ahmedabad , Tier 1,Meta,Y
CUST-0000720,Ekavir Saini,10/14/2023,1,2358,2358,,10/14/2023,Delhi , Tier 1,Meta,N
CUST-0000721,Raagini Chakrabarti,3/12/2023,2,5249,2624.5,968,11/5/2025,Mumbai , Tier 1,Organic Instagram,Y
CUST-0000726,Yutika Chad,6/25/2022,2,4342,2171,572,1/19/2024,Hyderabad , Tier 1,Email/SMS,Y
CUST-0000728,Aarush Desai,11/16/2025,1,3116,3116,,11/16/2025,Ranchi , Tier 2,Meta,N
CUST-0000729,Mitesh Karnik,11/22/2022,1,1542,1542,,11/22/2022,Dehradun , Tier 2,Influencer,N
CUST-0000733,Tarak Srinivas,8/25/2025,1,3789,3789,,8/25/2025,Visakhapatnam , Tier 2,Influencer,N
CUST-0000735,Joshua Bir,2/24/2023,1,1752,1752,,2/24/2023,Kolkata , Tier 1,Meta,N
CUST-0000737,Bhavini Kashyap,1/15/2022,2,4697,2348.5,1270,7/8/2025,Bengaluru , Tier 1,Meta,Y
CUST-0000738,Nihal Prabhu,11/5/2024,2,5956,2978,415,12/26/2025,Mumbai , Tier 1,Meta,Y
CUST-0000739,Zarna Pathak,10/22/2023,1,2219,2219,,10/22/2023,Gurgaon , Tier 2,Meta,N
CUST-0000740,Raghav Ram,5/8/2022,1,1852,1852,,5/8/2022,Noida , Tier 2,Offline (Friends/Family),N
CUST-0000741,Kamala Soman,3/13/2024,3,9170,3056.67,422,10/3/2025,Chennai , Tier 1,Meta,Y
CUST-0000743,Aahana Agrawal,6/5/2023,1,2561,2561,,6/5/2023,Noida , Tier 2,Meta,N
CUST-0000744,Gaurang Prasad,2/12/2023,1,1686,1686,,2/12/2023,Kanpur , Tier 2,Meta,N
CUST-0000745,Zaid Padmanabhan,6/24/2022,2,3926,1963,434,9/1/2023,Surat , Tier 2,Google,Y
CUST-0000746,Bhavna Tiwari,5/28/2025,1,3081,3081,,5/28/2025,Noida , Tier 2,Meta,N
CUST-0000749,Tanvi Dewan,3/26/2022,2,3737,1868.5,94,6/28/2022,Chandigarh , Tier 2,Influencer,Y
CUST-0000750,Advaith Shankar,2/3/2024,1,2159,2159,,2/3/2024,Mumbai , Tier 1,Meta,N
CUST-0000753,Lipika Brahmbhatt,5/16/2022,2,4373,2186.5,864,9/27/2024,Chandigarh , Tier 2,Meta,Y
CUST-0000755,Ishita Lall,12/24/2024,2,6804,3402,19,1/13/2025,Bengaluru , Tier 1,Google,Y
